User,Tweets,Tweets_with_Emoji,Race
1029392502,51,1,white
151091653,279,75,white
22516238,11,11,white
76909914,108,15,white
116159439,3017,157,white
516587071,94,15,white
789915558,148,38,white
15181335,332,9,white
50120273,46,2,white
432597959,938,155,white
266810708,1617,367,black
1534144442,230,110,white
716910881662181376,135,86,white
735653738,33,20,white
21526002,89,35,white
2325775968,110,22,black
4884702773,140,95,white
227752154,22,1,white
374589559,106,10,white
231861437,154,63,black
492048516,82,29,black
1652477690,245,2,white
34059522,137,20,white
20084459,1464,408,white
314795208,230,63,white
12761302,403,71,white
110512854,1250,503,white
140851389,58,16,black
709440371625955328,926,296,white
55036939,445,20,white
114582000,705,114,white
458757956,3,1,white
2194005765,194,38,white
116809738,71,45,white
526627722,365,7,white
2814674143,60,2,white
998293754,29,21,white
226931073,158,4,white
702376330722201602,169,32,black
60261821,337,22,white
609346857,135,35,black
570686624,141,21,white
973958895596077060,122,8,white
29437404,89,73,white
706742125115924480,911,239,white
94440599,206,117,white
135186155,50,22,white
89453638,184,3,white
255627492,11,1,white
16485847,229,10,white
2344924061,449,180,black
723245262844624896,63,21,white
20324153,37,7,white
250506759,412,28,white
246714239,30,7,white
15779021,157,45,white
810335989,25,3,white
1002805465,253,65,white
361116147,303,5,white
749260039,202,8,white
402332314,38,8,black
456605339,51,21,white
2479866902,127,10,white
183110493,109,14,white
2533055803,384,129,white
77471603,88,26,white
299668317,22,3,white
19293392,11,3,white
91362728,506,5,white
61876154,88,6,black
2158690801,38,20,black
254526228,584,320,white
289285860,61,15,white
2649026222,83,14,white
84375844,99,79,white
300422226,134,98,white
25062588,561,21,white
1916531900,202,31,white
634066581,1024,599,black
2279120310,614,31,white
45441769,58,2,white
2914110281,31,27,white
2679991,1324,93,white
937380230,109,2,white
69934247,1135,184,white
22066716,531,67,white
796833757366022144,331,164,white
1514450090,16,2,black
193507420,20,6,white
19586195,16,1,white
971414405857636353,49,2,white
11764002,28,1,white
465758716,249,116,white
1615668613,23,10,black
17043657,6,1,white
37492261,87,21,white
16326793,229,20,white
39353301,51,8,white
28718113,540,128,white
191202679,21,11,white
2511046488,364,51,black
862938139,37,34,white
329679964,112,1,white
2561375988,11,7,white
303239225,17,11,white
108570334,120,94,white
47619512,86,1,white
177875517,78,4,white
887235745,125,34,white
1308740982,55,16,white
25504215,377,2,white
848848488792240130,426,10,white
446480712,206,14,white
736329252,318,6,white
20114784,105,10,white
198105677,389,9,white
2842298848,960,184,white
2384028722,172,15,white
261321819,322,154,black
127546607,34,2,white
21657701,494,3,white
1701920954,91,16,white
105072888,448,267,white
344520666,190,25,black
839550911370440704,12,1,white
1247487482,138,64,white
2345740677,22,6,white
960551960,1931,676,black
1120517670,182,9,black
401322396,159,63,white
759128088,29,9,white
1026546552,334,17,white
317142374,72,4,white
43114926,67,12,white
3131144855,151,6,white
836918792806625280,20,1,white
319758030,96,10,white
483965800,729,191,white
138546888,53,27,white
56338737,320,32,white
953773538,268,96,white
47389445,730,70,white
2192692148,282,20,white
932952274799906816,12,1,white
2507581248,561,265,white
19465430,117,11,white
823335972,413,126,white
376762869,63,37,black
1128617106,126,14,white
25567953,256,25,black
225747398,252,93,black
796922083,107,34,white
909222656007970816,2099,561,black
844761254325497857,808,529,white
19659161,266,31,white
351608434,126,3,white
212650241,223,5,white
2565287132,16,12,white
23457683,18,1,white
224380361,304,3,white
1833820796,4,2,white
554369685,53,9,white
1004878842,160,76,black
15144939,39,3,white
23563067,2221,40,white
2191476274,1,1,white
1040377334,1021,334,black
543200554,14,9,hispanic
155530266,4,1,white
37778623,93,20,white
335230047,264,18,black
124729792,1039,72,white
17617626,1880,145,white
20969505,66,6,white
546856060,29,12,white
29479432,74,8,white
359121322,850,132,white
34591988,1230,587,white
936355239594217479,10,4,white
85039610,1484,248,white
782225157251297280,54,31,white
113069549,58,4,white
316345148,1282,211,white
2831637251,49,15,black
21187624,177,92,white
183316445,208,5,white
966364705,207,176,white
462258486,394,70,asian
28390073,1951,265,white
20526362,229,1,white
287786339,1164,45,white
256484218,588,158,white
325709293,7,5,black
17352354,105,47,white
252666242,177,21,white
373310777,271,11,white
14519773,1018,2,white
247972167,27,3,white
348817733,53,35,white
3385669036,147,46,white
238148786,400,41,white
20132169,230,6,white
41552379,1602,3,white
2465351,148,2,white
281280083,10,5,white
548520886,430,39,black
1060975544,259,42,white
2499228050,16,13,white
300774052,188,75,black
2198214686,45,23,white
383888534,260,106,white
363000313,52,2,white
925442275597017090,15,1,white
2236649473,318,41,white
611967979,195,7,white
61715550,266,16,white
14525215,344,85,white
830245670032437248,282,94,white
722600470666223616,140,78,white
541643764,8,3,white
19505478,332,15,white
256245609,77,46,black
240399883,4,1,white
20210900,359,18,white
187498749,68,7,black
521631693,27,5,black
231798250,57,1,white
1425069307,146,70,white
28371794,575,22,white
32417875,296,8,white
282747751,311,81,white
91380765,98,2,white
299748479,79,30,white
227636116,41,12,black
80370341,400,5,white
20075000,265,98,black
2497992463,3,1,white
169569331,44,3,black
503838360,23,11,black
943773778567450624,218,12,white
92032105,360,31,black
20680237,394,155,white
94210047,67,4,other
1131333188,12,2,white
861619422,178,16,white
887058762154086400,8,2,white
522689210,2,1,white
4832999867,148,30,black
2247693697,165,15,white
40863690,610,12,white
491575914,143,34,black
20912670,82,24,white
17706706,145,1,white
234958560,161,36,white
1409012329,1417,69,white
308447169,178,36,hispanic
2176243439,6,5,black
18288209,17,5,white
476045248,88,45,white
569491975,5,3,white
2365491998,43,7,white
42605067,106,1,white
20591232,74,22,white
627326759,33,4,white
828615811082420224,125,3,white
73205571,211,78,white
302777012,41,27,white
133031078,18,3,white
174444584,294,33,black
1129178112,58,19,black
939903255773052934,147,47,white
3253523368,234,79,white
19233617,207,52,white
20048880,812,404,white
38415032,940,384,white
780475836,71,28,white
661823,176,44,hispanic
181584933,59,15,white
193036265,201,178,white
33868172,262,1,white
185679084,88,53,white
568301852,19,17,white
258883766,934,6,black
157404816,1480,3,white
2201137813,400,34,white
718443480608030721,502,12,white
19178207,88,50,white
430752164,51,1,white
587396305,661,19,white
874175243790819328,32,6,white
335348201,116,5,white
590291353,245,4,white
150399980,296,1,white
119698438,796,1,white
1499092494,14,3,white
499117399,119,56,black
55655382,273,48,white
448194324,22,5,white
761798317,72,7,white
235216468,131,35,white
21390052,56,1,white
554339514,126,25,white
81623683,213,195,white
345418529,7,2,white
596880876,336,74,white
371293640,355,105,white
419848899,59,19,white
480333133,64,12,white
2298314066,299,3,white
70093,75,6,white
255054081,339,205,white
462299646,410,38,white
1369538208,166,95,white
980175612,184,118,white
2765723121,137,50,white
220012481,31,9,white
148073466,240,28,white
1665844290,6,1,white
87193432,202,72,white
3435903323,130,74,white
79392889,208,82,white
139833086,311,206,white
124557978,607,220,white
96189132,265,129,white
3287302580,228,8,white
787653744,836,183,white
2204805038,55,2,white
974986166,25,15,black
157074323,69,4,white
420812833,10,1,white
3299729536,558,86,white
571768314,203,62,black
3141929321,527,182,white
58224638,2,2,white
1868976588,113,59,black
906824717327314944,116,26,black
233576206,924,218,black
922178060958552064,52,11,white
43103887,320,19,white
558229899,21,5,white
52363883,88,10,white
549598410,276,1,white
92198381,53,3,black
2959611,56,1,white
329798068,47,40,black
327895845,47,12,white
848142071223463936,522,167,black
870264583491112961,15,3,black
399323356,339,35,black
74462331,189,56,white
19463510,47,3,white
20764315,77,2,white
23345630,160,4,white
22127241,72,37,white
50429778,303,62,white
19143410,352,159,white
2758333168,1634,302,black
495286117,8,6,white
768761872988471296,66,7,white
249053409,66,18,white
88283331,17,12,asian
379136995,63,26,white
43297901,340,62,white
199888268,240,4,white
89913228,216,56,white
170765007,26,15,white
1576127724,256,49,white
130903218,1525,324,black
20355803,145,21,white
40910514,153,15,white
355048958,173,112,white
20164446,483,28,white
23581966,105,43,hispanic
45542149,39,4,white
338269869,156,63,white
21186778,348,20,white
417415768,46,1,white
592062717,287,17,white
2517445261,729,476,black
251638988,65,2,black
1346970452,186,4,white
787377361117413377,12,2,other
243363953,224,7,white
495912807,16,1,white
835550038243819520,139,39,white
23577324,7,1,asian
52699564,285,82,white
30859951,91,3,white
95399737,895,3,white
546058727,800,271,black
1691791842,186,13,white
83218111,1262,547,black
239770835,617,17,white
190690003,155,99,white
780458597822132225,488,207,black
93820800,233,8,white
211156287,36,3,white
2830452117,178,126,black
3324802096,222,43,white
76758318,230,22,white
15377542,125,40,white
4077381023,128,5,white
6364792,32,1,white
124265735,15,4,black
910632468,207,81,white
531242208,35,15,white
20511261,115,45,white
283162942,380,132,white
23432417,34,7,black
103825400,55,15,white
212175815,515,11,white
57411869,116,27,white
36635261,21,3,black
87984003,1316,641,white
821359834066980864,1673,1485,white
158157814,111,45,white
417535802,96,35,white
223090961,176,101,white
325215724,541,115,white
584039949,345,202,black
458502302,699,101,white
47886935,168,19,white
18807727,19,7,white
2531730311,53,12,white
1330411820,4,3,white
75313608,1392,1,white
743213892,99,4,white
111844058,386,7,white
1125800814,475,319,white
404992299,721,26,white
598273351,926,100,white
249262013,168,14,hispanic
66983633,27,2,white
147881814,76,9,white
37502313,55,5,white
904600380,1489,415,white
413386036,74,34,white
391952328,69,1,white
831279180,20,4,white
257865420,52,19,white
295160979,139,2,white
95939750,239,37,white
409559027,440,23,white
27956109,24,23,white
750794096747372545,79,35,white
1053038574,204,22,white
551799608,51,16,black
549370513,70,18,black
938591299,1929,2,white
69381632,70,27,white
400850099,39,7,white
343027624,135,29,white
236110637,55,7,white
95688887,222,28,white
3119387974,137,4,white
2841123160,37,29,white
198955977,2023,241,white
58839696,32,19,white
94789844,13,9,white
381230861,54,11,white
6023762,10,1,white
1108745558,63,29,white
2230165357,784,90,white
2877074128,89,1,white
264955480,116,6,hispanic
143054358,85,71,hispanic
58577388,118,39,white
918760822918336512,137,104,black
501860422,165,3,white
785781475778162688,766,490,black
20129845,11,4,white
181325243,4,1,white
72837844,146,69,white
19422523,68,3,white
1553727985,70,50,white
1572605004,3196,287,white
22526442,285,28,white
76272362,45,22,white
22078220,105,2,white
3728233762,186,2,white
380954145,93,17,white
17155965,128,2,white
397904166,323,17,white
82947233,1472,20,white
496421036,237,68,white
322278274,395,25,white
864463489645105152,3,1,white
790152487135219713,76,13,white
226764900,86,46,other
932898150,637,230,black
18901491,126,33,white
34721603,124,21,white
297011731,20,2,white
1212362846,45,9,black
541973562,195,65,black
19604073,218,38,white
20434137,29,3,white
1496571673,264,18,white
309831357,155,41,black
707066142,1487,154,white
1581797690,7,3,white
866375590789689346,949,653,white
4881367605,1097,321,black
418230403,89,12,black
506260563,56,22,black
339259611,278,38,white
2600951416,1264,3,white
547930202,122,31,black
94830062,15,1,white
868206997,8,5,white
139836775,217,21,black
24428573,4,3,white
626067183,224,106,white
19283352,69,12,white
201677986,30,10,white
125499050,1770,101,white
2986654151,772,616,black
750631291381542912,80,25,white
309670158,803,29,white
21139668,94,5,white
257467925,164,30,black
257939954,171,27,white
12359572,341,3,white
566509441,27,10,white
264379054,7,1,white
2571256081,182,65,white
26207394,23,15,white
27944797,70,43,white
234361101,63,21,white
568477201,66,12,white
20870831,5,1,white
452876209,221,4,black
2181926782,273,55,white
1041980797,12,4,white
16147969,118,64,hispanic
235722307,254,64,white
30538011,66,5,white
943618520,115,32,other
2966348459,308,61,white
2287362259,55,13,white
250603777,704,135,white
60632433,20,5,black
20781965,99,73,white
234866026,296,97,white
604563785,6,1,white
31512782,305,64,white
24095495,36,19,white
145703705,52,17,white
188283350,24,6,white
456557920,81,1,white
351595346,397,5,white
67746956,14,12,white
2201990104,883,766,black
782774911,280,106,black
20374935,2643,200,white
23689071,1956,289,white
954206534136934400,55,10,asian
20980848,51,28,black
36801079,1751,22,white
2367580014,35,5,white
889824312,189,14,black
601974666,179,79,white
20426856,161,31,white
178318137,199,8,white
21802192,28,3,white
209544079,682,174,black
1978228724,327,204,black
455918462,68,33,white
222224363,786,213,black
3001848214,1,1,white
864566700209033216,1739,58,white
1608430561,654,370,white
592164056,18,4,white
515619675,478,7,white
815681186,84,34,white
22645933,3,1,white
965716713559023616,34,29,white
24863252,712,100,white
265551752,22,2,white
200415247,352,4,white
3424054444,948,770,black
87055625,261,45,white
275237506,232,3,white
925725098174287872,525,87,black
3123625284,50,1,white
561434420,479,50,white
124582270,2827,214,white
558479018,600,4,white
940748345437573120,483,18,white
14361797,440,2,white
1310802582,1040,22,white
240856387,80,34,white
32060412,41,14,white
570693830,2329,932,white
160623972,156,19,white
322466636,330,16,white
503297229,14,2,white
220022654,364,69,white
81291192,1768,958,white
344740638,289,38,white
22652588,74,9,white
255903064,213,7,white
103084571,69,27,black
40746244,281,23,white
413253694,129,4,white
290004700,44,13,white
879421680258514948,2119,513,black
960472322133065729,23,2,white
845662001103880193,10,1,asian
198167307,57,14,white
298091918,78,18,white
2861110377,29,2,black
1484872238,395,99,black
7814752,192,7,white
837117631,1017,713,black
26866427,58,18,white
25374333,25,12,black
450216878,830,443,white
235679864,122,13,white
61607598,3,1,white
1171703844,20,5,white
3024899819,29,2,white
268448738,79,74,black
61628692,362,31,white
20900128,106,15,white
301598664,60,2,white
3153826786,22,12,white
538151090,35,3,white
417681885,239,46,black
4871601311,98,51,black
1416431064,32,6,asian
186575267,534,1,white
24538452,259,73,white
15830301,29,14,white
72010574,5,2,white
82073577,196,20,white
1897805010,83,3,white
