User,Tweets,Tweets_with_Emoji,Gender
1900080992,15,5,male
3100201935,155,14,female
631165417,316,33,female
285748476,247,53,male
226323188,962,377,male
4004245467,532,212,male
186182281,365,2,male
46082640,659,137,female
2178591155,28,8,female
90036391,14,1,female
401628039,130,14,male
54543757,64,11,female
732145028357881856,42,3,female
406900369,308,5,male
1728426044,8,2,male
870105792,1073,11,male
21420857,201,98,male
473107309,119,19,female
249848414,70,2,female
169909890,209,3,female
81453685,305,51,female
24546387,411,215,female
81631024,20,3,male
867435037909807105,114,28,male
90647614,158,65,male
222252032,41,13,female
635528397,211,136,male
134569990,96,1,male
186344530,834,260,male
50384016,516,215,male
2429141683,28,7,male
1329989220,149,14,female
111427525,27,22,male
831778182,10,5,male
263597853,10,8,female
294356745,9,3,male
75953053,59,6,female
3027229401,83,35,female
1296377024,589,103,female
723431407570186240,96,14,male
324378638,67,8,female
15873993,2537,134,female
303435684,273,9,female
2752910812,74,6,male
260925591,4,2,female
1583398110,149,44,female
299872564,331,16,female
1234787892,59,15,female
372349075,524,49,male
927440424,2495,1380,male
897173845098057728,143,13,female
191556555,1175,262,male
278142452,20,2,male
509163922,1083,762,female
332977301,42,5,male
19817700,2711,204,male
23469939,29,6,male
21481250,230,163,female
48096388,520,29,female
82941585,234,25,male
485205374,397,253,male
20630970,15,1,female
282769071,40,1,male
19567850,440,303,female
225767691,58,27,male
139087800,511,165,female
112881877,26,20,male
150682410,50,28,female
45058882,7,6,male
250810501,20,8,male
606300243,1,1,female
1007545249,43,8,female
176161661,208,40,female
250668723,476,87,male
159135339,388,66,female
402078165,12,8,female
724639203104022528,23,6,female
383186911,30,3,male
81708344,26,12,male
2714538293,161,22,male
17580021,973,38,male
271146090,29,10,female
311667004,11,1,male
1035766207,23,17,female
167178066,972,219,female
259862477,29,8,female
428404261,326,19,female
2354644793,600,57,male
63441414,178,66,male
39600463,133,20,female
4635363214,921,315,female
18332282,935,105,female
68231041,89,10,female
39215111,709,16,male
22666966,409,3,male
115144569,170,16,male
122520485,1180,197,male
727143771704549376,369,196,male
2320581511,107,47,male
135170273,880,1,male
1498368168,35,3,female
274129040,96,3,male
850758433,28,9,female
18092782,653,4,male
462793104,201,128,male
297711935,52,26,male
251614900,143,15,male
1629977954,209,58,female
356398297,1612,224,female
452254232,277,115,female
555988141,26,3,female
49382702,185,34,female
282205420,273,48,male
1326927882,69,9,female
597592329,97,18,male
492377384,23,12,female
357775978,282,14,male
19415005,5,2,male
19959901,106,2,female
35855839,2,2,female
20356965,105,9,male
569464325,975,28,male
18632292,56,19,male
171508253,77,30,male
134913732,27,5,female
234722014,7,1,male
37184774,115,4,female
1093136694,174,38,male
2347707549,162,7,male
221003603,13,1,female
2254917770,38,6,male
43742793,108,13,female
35480098,7,2,male
83671824,41,23,female
135565699,1860,486,female
424111507,308,257,female
143373018,14,1,male
1384621627,37,10,female
1563691316,24,12,male
20146915,11,2,female
88413553,98,38,male
488295177,18,18,female
942017119,31,1,male
281487920,58,15,female
923458653696483329,3,3,female
3079284657,86,20,female
297613294,81,2,male
2763559482,808,179,female
53904673,725,114,female
1955964860,928,177,male
350359904,38,30,female
41358614,90,46,female
1071292322,277,158,male
95020605,196,97,male
1566729828,32,16,female
84392008,2348,875,male
292606140,24,8,female
320706834,3,2,female
34027748,1170,740,female
789938474,63,5,female
1216066464,191,19,male
80414518,17,1,female
837029229929893901,351,99,female
2460455106,409,248,female
48448795,16,3,male
318691278,53,2,female
200990659,93,8,female
209933217,286,80,male
32867206,8,6,male
27423873,7,1,female
1332486992,637,130,male
221334933,433,196,female
497393093,185,56,female
192266786,42,8,male
4317732377,37,3,female
24433447,79,48,female
1444689834,129,43,female
341623790,136,5,male
1317153854,224,17,female
2699619088,105,2,male
76282443,15,3,female
191193757,933,415,female
21578123,486,49,male
258310699,449,18,male
19621561,291,1,male
2159323767,137,5,male
34334691,99,1,female
148040480,72,11,female
396342192,51,6,female
857870017,92,6,male
772172670,387,14,female
83699646,127,43,male
705875156,134,14,male
607393089,273,70,male
400594120,105,21,female
43329901,148,57,female
222596339,336,132,male
275621831,10,2,female
348473656,95,14,male
14135620,42,1,male
542029478,44,18,female
296109603,208,3,male
259401680,524,7,male
2388939727,314,2,female
111334683,157,27,female
406131568,1892,10,male
20191546,334,59,female
19461787,143,38,female
114409765,86,75,female
294712456,1067,615,female
230800309,64,6,male
26106920,51,14,male
794615155,143,12,male
52450119,9,2,male
2804186630,554,2,female
365531893,15,1,male
775793254138773506,75,30,male
22677004,46,2,female
864612493,27,13,female
504336693,377,21,female
4110488663,503,52,male
343272118,4,1,female
1194139506,148,71,female
47417316,103,22,female
357075889,108,14,male
19837128,1117,10,male
22607460,136,99,female
151842449,87,6,male
9878392,577,15,male
184450162,265,149,male
874136105334996993,50,8,male
109307451,36,27,female
196147925,91,20,female
719626020630999040,185,21,male
454829843,122,23,female
991687201,32,6,male
308439269,197,13,female
14684035,253,14,male
397965028,5,1,male
125107363,29,1,female
89791598,94,50,female
139356598,248,82,female
223240986,317,21,female
169058185,1170,216,female
735048656429125632,272,181,male
6941542,176,7,male
3305452377,12,2,female
93400697,24,2,male
19746045,247,35,male
394892076,42,18,female
342282432,63,37,female
51404868,154,10,female
1029392502,51,1,male
151091653,279,75,female
22516238,11,11,female
76909914,108,15,male
116159439,3017,157,female
516587071,94,15,female
341372596,94,3,male
789915558,148,38,male
15181335,332,9,male
50120273,46,2,female
432597959,938,155,male
266810708,1617,367,female
892322173217419264,214,44,female
1534144442,230,110,female
716910881662181376,135,86,female
735653738,33,20,male
21526002,89,35,male
225900005,3,2,male
2325775968,110,22,male
4884702773,140,95,female
227752154,22,1,female
374589559,106,10,female
231861437,154,63,female
492048516,82,29,female
1652477690,245,2,male
34059522,137,20,female
20084459,1464,408,male
314795208,230,63,female
12761302,403,71,male
42463754,69,5,male
110512854,1250,503,male
140851389,58,16,male
709440371625955328,926,296,male
55036939,445,20,female
114582000,705,114,female
388557723,130,49,female
458757956,3,1,male
2194005765,194,38,male
116809738,71,45,female
951820167780081665,6,3,female
526627722,365,7,male
2814674143,60,2,female
998293754,29,21,female
226931073,158,4,male
857029602400710658,216,61,female
702376330722201602,169,32,male
60261821,337,22,male
570686624,141,21,female
973958895596077060,122,8,male
29437404,89,73,female
2377562054,677,157,male
706742125115924480,911,239,male
94440599,206,117,male
135186155,50,22,female
89453638,184,3,female
255627492,11,1,male
16485847,229,10,male
2344924061,449,180,male
723245262844624896,63,21,female
20324153,37,7,female
250506759,412,28,male
246714239,30,7,male
15779021,157,45,female
810335989,25,3,female
1002805465,253,65,female
361116147,303,5,male
749260039,202,8,male
402332314,38,8,male
456605339,51,21,female
2479866902,127,10,male
183110493,109,14,female
2533055803,384,129,female
543661640,137,76,female
77471603,88,26,male
299668317,22,3,female
19293392,11,3,female
91362728,506,5,male
61876154,88,6,female
789117,66,13,female
2158690801,38,20,male
254526228,584,320,male
19708685,756,383,female
289285860,61,15,male
2649026222,83,14,female
26969416,633,76,female
84375844,99,79,female
300422226,134,98,female
25062588,561,21,male
1916531900,202,31,male
634066581,1024,599,male
2279120310,614,31,female
45441769,58,2,male
2914110281,31,27,female
2679991,1324,93,male
937380230,109,2,male
69934247,1135,184,female
22066716,531,67,female
796833757366022144,331,164,female
1514450090,16,2,female
193507420,20,6,male
19586195,16,1,female
971414405857636353,49,2,female
11764002,28,1,male
465758716,249,116,female
1615668613,23,10,male
17043657,6,1,female
37492261,87,21,male
16326793,229,20,male
39353301,51,8,male
104874219,33,6,male
28718113,540,128,male
191202679,21,11,female
2511046488,364,51,male
862938139,37,34,female
329679964,112,1,male
2561375988,11,7,female
303239225,17,11,female
108570334,120,94,female
47619512,86,1,male
177875517,78,4,male
887235745,125,34,male
1308740982,55,16,male
25504215,377,2,female
848848488792240130,426,10,female
446480712,206,14,male
736329252,318,6,male
20114784,105,10,female
198105677,389,9,male
2842298848,960,184,female
54583226,471,23,male
2384028722,172,15,male
261321819,322,154,female
127546607,34,2,female
21657701,494,3,male
1701920954,91,16,female
105072888,448,267,female
344520666,190,25,female
839550911370440704,12,1,male
1247487482,138,64,female
2345740677,22,6,female
960551960,1931,676,female
1120517670,182,9,male
401322396,159,63,female
759128088,29,9,male
1026546552,334,17,male
317142374,72,4,male
43114926,67,12,male
3131144855,151,6,male
836918792806625280,20,1,male
319758030,96,10,male
808302,105,27,male
483965800,729,191,female
138546888,53,27,female
56338737,320,32,male
953773538,268,96,female
409215142,115,27,female
47389445,730,70,female
2192692148,282,20,female
932952274799906816,12,1,male
2507581248,561,265,female
57599799,583,209,male
19465430,117,11,male
823335972,413,126,female
376762869,63,37,female
1128617106,126,14,female
25567953,256,25,male
225747398,252,93,male
796922083,107,34,male
909222656007970816,2099,561,female
844761254325497857,808,529,female
19659161,266,31,female
351608434,126,3,female
212650241,223,5,female
2565287132,16,12,female
23457683,18,1,male
224380361,304,3,male
1833820796,4,2,female
554369685,53,9,male
1004878842,160,76,male
15144939,39,3,male
23563067,2221,40,female
2191476274,1,1,female
1040377334,1021,334,male
543200554,14,9,female
155530266,4,1,female
37778623,93,20,female
335230047,264,18,male
124729792,1039,72,male
17617626,1880,145,male
20969505,66,6,female
1824979214,5,2,female
546856060,29,12,female
29479432,74,8,female
359121322,850,132,male
34591988,1230,587,female
584122479,264,14,male
936355239594217479,10,4,female
85039610,1484,248,female
782225157251297280,54,31,male
113069549,58,4,male
316345148,1282,211,female
2831637251,49,15,female
21187624,177,92,female
183316445,208,5,female
966364705,207,176,male
462258486,394,70,female
28390073,1951,265,male
20526362,229,1,female
287786339,1164,45,male
570662225,37,14,male
256484218,588,158,female
325709293,7,5,female
17352354,105,47,female
252666242,177,21,male
373310777,271,11,male
14519773,1018,2,male
247972167,27,3,male
348817733,53,35,male
3385669036,147,46,male
238148786,400,41,male
20132169,230,6,male
41552379,1602,3,female
2465351,148,2,male
281280083,10,5,female
548520886,430,39,male
1060975544,259,42,male
2499228050,16,13,female
300774052,188,75,male
2198214686,45,23,female
383888534,260,106,female
363000313,52,2,male
813733076799025152,87,46,male
925442275597017090,15,1,male
2236649473,318,41,male
611967979,195,7,female
61715550,266,16,male
14525215,344,85,male
830245670032437248,282,94,female
722600470666223616,140,78,female
541643764,8,3,male
19505478,332,15,male
256245609,77,46,female
240399883,4,1,female
20210900,359,18,male
187498749,68,7,male
521631693,27,5,female
231798250,57,1,female
1425069307,146,70,female
28371794,575,22,female
133925080,111,27,female
32417875,296,8,male
26005663,291,188,female
282747751,311,81,male
91380765,98,2,female
299748479,79,30,female
20588799,56,3,male
227636116,41,12,male
80370341,400,5,male
20075000,265,98,female
839180313930711041,530,142,male
2497992463,3,1,female
169569331,44,3,male
503838360,23,11,male
943773778567450624,218,12,male
92032105,360,31,male
20680237,394,155,female
94210047,67,4,female
1131333188,12,2,female
861619422,178,16,male
24297812,49,32,male
887058762154086400,8,2,male
522689210,2,1,male
4832999867,148,30,female
2247693697,165,15,male
40863690,610,12,male
825412066458664962,530,179,female
491575914,143,34,female
20912670,82,24,female
17706706,145,1,male
234958560,161,36,male
1409012329,1417,69,female
308447169,178,36,male
2176243439,6,5,female
18288209,17,5,female
476045248,88,45,female
569491975,5,3,female
2365491998,43,7,female
42605067,106,1,male
20591232,74,22,female
627326759,33,4,female
828615811082420224,125,3,male
73205571,211,78,female
302777012,41,27,female
133031078,18,3,male
174444584,294,33,female
1129178112,58,19,female
939903255773052934,147,47,female
3253523368,234,79,male
443879766,667,101,male
19233617,207,52,female
20048880,812,404,female
38415032,940,384,male
780475836,71,28,male
661823,176,44,female
181584933,59,15,female
193036265,201,178,male
33868172,262,1,female
185679084,88,53,female
568301852,19,17,male
258883766,934,6,male
157404816,1480,3,male
743615207948296193,34,9,male
2201137813,400,34,male
718443480608030721,502,12,male
19178207,88,50,female
33239322,358,28,male
430752164,51,1,male
587396305,661,19,male
1607539782,383,13,female
874175243790819328,32,6,female
335348201,116,5,male
590291353,245,4,male
150399980,296,1,female
119698438,796,1,male
1499092494,14,3,female
70936068,795,56,male
499117399,119,56,female
55655382,273,48,male
448194324,22,5,female
761798317,72,7,male
235216468,131,35,female
21390052,56,1,male
554339514,126,25,male
81623683,213,195,female
345418529,7,2,female
596880876,336,74,male
371293640,355,105,male
842411558,83,37,female
419848899,59,19,male
480333133,64,12,female
2298314066,299,3,female
70093,75,6,male
255054081,339,205,female
462299646,410,38,female
1369538208,166,95,male
980175612,184,118,female
2765723121,137,50,male
220012481,31,9,female
148073466,240,28,male
1665844290,6,1,female
87193432,202,72,female
3435903323,130,74,female
79392889,208,82,female
139833086,311,206,male
124557978,607,220,male
96189132,265,129,female
3287302580,228,8,male
787653744,836,183,female
2204805038,55,2,female
974986166,25,15,female
157074323,69,4,female
420812833,10,1,male
3299729536,558,86,male
24251697,86,3,male
571768314,203,62,male
3141929321,527,182,female
58224638,2,2,male
1868976588,113,59,male
906824717327314944,116,26,male
233576206,924,218,male
922178060958552064,52,11,female
43103887,320,19,male
558229899,21,5,male
52363883,88,10,male
549598410,276,1,male
92198381,53,3,male
2959611,56,1,male
329798068,47,40,female
327895845,47,12,male
848142071223463936,522,167,female
870264583491112961,15,3,male
24375372,19,5,female
399323356,339,35,female
